"laser speed";"laser power";"hatch spacing";"vm_avg";"disp_sq";"cauchy_sq"
0.476725521;0.629901458;0.563784682;0.377782224;0.860036644;0.784385752
0.690969318;0.914200609;0.58563841;0.34925279;0.813425798;0.716212539
0.84344651;0.933760519;0.844940961;0.765705643;0.458434686;1.510885821
0.998707418;0.213017087;0.946379981;0.273913065;0.051504248;0.29002433
0.868644695;0.691849101;0.613618208;0.689264061;0.478830693;1.374437777
0.535542329;0.995527462;0.720666478;0.29098097;0.876910971;0.628561581
0.137952928;0.463209574;0.507106752;0.115098329;1.098533814;0.17252852
0.74844939;0.552154222;0.461818041;0.596009499;0.610987702;1.260718649
0.894008926;0.99876242;0.45346247;0.307158374;0.887269107;0.666602475
0.764987837;0.246350249;0.74677876;0.365580182;0.167222094;0.455967908
0.395840623;0.47856999;0.514939393;0.445494575;0.825624464;0.975252072
0.992146556;0.232996205;0.742100082;0.31977754;0.113623679;0.324343023
0.893606273;0.908667681;0.563195695;0.576235916;0.675688411;1.18938993
0.436900559;0.866975929;0.783649005;0.315923782;0.84271067;0.673738839
0.646698329;0.646037078;0.619347641;0.688910795;0.582810999;1.428173517
0.134270721;0.299936755;0.629756413;0.303806846;1.044219574;0.633609526
0.577726045;0.806076736;0.691251816;0.467405754;0.75060355;0.944623262
0.605436638;0.629252657;0.725027022;0.683272547;0.557566579;1.381612354
0.483686699;0.542060037;0.553919247;0.555446627;0.720546759;1.217937161
0.342717098;0.773290817;0.912767077;0.344738302;0.824488919;0.717747477
0.194759988;0.447662791;0.947926613;0.431160399;0.820381822;0.884719694
0.79852991;0.950990329;0.480629428;0.312260288;0.872480554;0.660972911
0.485988335;0.149694181;0.661471436;0.317943576;0.209731882;0.42968611
0.408066236;0.530714979;0.528357411;0.379652794;0.866246603;0.790696171
0.896765592;0.261427801;0.901873305;0.342501036;0.111710222;0.37967429
0.800839871;0.245634429;0.990868503;0.345034096;0.107501505;0.364533554
0.60948087;0.167973301;0.681686913;0.320621976;0.170134469;0.40825867
0.528885681;0.144306415;0.772865333;0.294123424;0.124315923;0.415015851
0.402915777;0.849147084;0.957603396;0.403709405;0.760434933;0.773554304
0.817379948;0.16125614;0.81367175;0.256353721;0.069491951;0.313106447
0.523767298;0.809104459;0.735450057;0.427635011;0.781056926;0.838242652
0.681190135;0.779491306;0.465014043;0.323181599;0.843321075;0.659166762
0.82986707;0.211156887;0.805229943;0.318530047;0.115656472;0.354582612
0.287026463;0.408202603;0.490224553;0.334382222;0.93879773;0.784756372
0.525424435;0.162283698;0.747576805;0.320631897;0.176241515;0.491495917
0.759776965;0.990773034;0.570910088;0.350823659;0.831203564;0.776155112
0.63516038;0.180711242;0.639869098;0.320623908;0.190835354;0.51594544
0.333378769;0.599098318;0.790641708;0.413706224;0.82370356;0.866651832
0.971459031;0.20093914;0.481987862;0.313653185;0.176113005;0.303172847
0.981360966;0.237019135;0.656683883;0.333696172;0.138499436;0.346109792
0.982358209;0.220069622;0.933127989;0.283637454;0.05521068;0.312725697
0.499152499;0.58178888;0.491306455;0.381957989;0.866777569;0.792442835
0.48003385;0.697254777;0.759738825;0.551611144;0.700287169;1.122018544
0.438525398;0.483313492;0.474996097;0.454039031;0.824695536;0.8992947
0.66989562;0.702926582;0.736901219;0.706069457;0.536686931;1.457931729
0.163232503;0.568914796;0.483961127;0.108179625;1.094085211;0.189645944
0.465136792;0.685051219;0.663656977;0.40790556;0.82089435;0.891014502
0.921825986;0.166625062;0.935736389;0.23743029;0.047991838;0.249778905
0.848413777;0.235270148;0.651019497;0.350575266;0.16996911;0.382778732
0.906055728;0.236470894;0.991419318;0.314197215;0.059372894;0.332741077
0.776810496;0.175861303;0.703936416;0.290515066;0.100367169;0.333072363
0.531667887;0.847136656;0.958452932;0.674307275;0.610717006;1.462620123
0.18355447;0.36497698;0.773858977;0.430264124;0.86827967;0.931984613
0.86516874;0.183604979;0.61155772;0.30104423;0.109722843;0.262810763
0.944006989;0.197486646;0.56176121;0.306918859;0.146688593;0.279339618
0.47560228;0.888467594;0.816111596;0.369431692;0.797726248;0.831652518
0.573593486;0.601120302;0.471705094;0.432695177;0.798589736;0.916474838
0.482739854;0.79074514;0.804031816;0.459345471;0.746882917;0.98636182
0.821561811;0.152209554;0.578453347;0.265830382;0.102006955;0.277396822
0.267887178;0.928461281;0.454366581;0.103835058;0.865669006;0.183157541
0.674356114;0.177966079;0.846973803;0.302459247;0.094054431;0.347021973
0.533082253;0.911636655;0.847473531;0.444894676;0.754831704;0.918820355
0.93560743;0.214793082;0.743723723;0.308122383;0.083858531;0.312478534
0.132437717;0.570164107;0.602377696;0.081386631;1.082265888;0.129176456
0.726730312;0.156852103;0.862910622;0.263441625;0.070989694;0.309165733
0.809937452;0.182543689;0.715655702;0.291814654;0.093030292;0.342650414
0.664323549;0.795628629;0.585196294;0.458487084;0.747650728;0.992596532
0.556845924;0.581236149;0.551389554;0.608508288;0.672451421;1.293254229
0.950638711;0.155037728;0.823775118;0.226585216;0.051701273;0.254056632
0.970706713;0.940893502;0.725445121;0.735780131;0.486547259;1.441211272
0.173614987;0.571631823;0.470938886;0.092600039;1.04461431;0.148096665
0.8806308;0.18155219;0.736441001;0.273035715;0.078065595;0.28394539
0.847264612;0.174270174;0.671901714;0.284779531;0.088330087;0.256701253
0.986694906;0.14881615;0.576704444;0.237747145;0.078536736;0.238506873
0.835776228;0.146360961;0.673155409;0.244106164;0.07616721;0.222676466
0.196078213;0.973688512;0.650371992;0.083993277;0.926351085;0.148183451
0.967476252;0.146810462;0.534731437;0.248116681;0.090283708;0.227423559
0.920512122;0.170651551;0.985734621;0.240302748;0.041914404;0.251056821
0.13575605;0.717162758;0.660265144;0.076604051;1.018713376;0.138913382
0.223343093;0.923880437;0.526843466;0.072712488;0.988632461;0.129158189
0.143316667;0.631554591;0.543041213;0.064158877;0.957962137;0.117397299
0.144402756;0.811791608;0.664903394;0.062016659;0.911218135;0.112852713
0.169765723;0.896441315;0.649619608;0.059105413;1.035113721;0.106518471
0.167270196;0.808085847;0.559013277;0.055864037;1.060351663;0.101999217
0.193899532;0.99168673;0.572293896;0.053287688;0.759610707;0.095871907
0.198925749;0.82132242;0.487450759;0.047741508;0.931950374;0.08724914
0.175226216;0.921706439;0.582291604;0.042399888;0.868815044;0.07687035
0.187870962;0.81151615;0.498939399;0.040545023;0.932097161;0.073756014
0.201498352;0.894967796;0.479355029;0.031177055;0.716233718;0.057302632
0.131861038;0.593572015;0.515568763;0.029327678;0.941859504;0.054491527
0.130852104;0.718603776;0.620596424;0.029138179;0.930586846;0.053210998
0.172615112;0.851965312;0.532833879;0.028082133;0.76871728;0.05178654
0.15698273;0.778019184;0.446772949;5.65E-06;1.067569868;8.16E-06
0.140026043;0.796750403;0.503832256;5.99E-06;1.309179206;8.85E-06
0.140648953;0.941532716;0.546542087;4.42E-06;1.414426122;6.53E-06
